Brightness Level,Color,Intensity
1.0,G,2621.4
1.0,G,2623.6443493150687
1.0,G,2760.5496575342468
1.0,G,2800.9479452054793
1.0,G,2946.8306506849317
1.0,G,2946.8306506849317
1.0,G,2984.984589041096
1.0,G,3160.043835616438
1.0,G,3388.9674657534247
1.0,G,3366.52397260274
1.0,G,3557.2936643835615
1.0,G,3673.9998287671233
1.0,G,3815.3938356164385
1.0,G,4111.647945205479
1.0,G,4053.2948630136984
1.0,G,4241.820205479452
1.0,G,4490.942979452055
1.0,G,5052.030308219178
1.0,G,4791.685787671233
1.0,G,5072.229452054795
1.0,G,5146.292979452055
1.0,G,5298.908732876713
1.0,G,5631.072431506849
1.0,G,5877.950856164383
1.0,G,6147.272773972602
1.0,G,6369.463356164383
1.0,G,6557.988698630137
1.0,G,6892.396746575342
1.0,G,7130.297773972603
1.0,G,7433.28493150685
1.0,G,7675.674657534247
1.0,G,7610.58852739726
1.0,G,7989.8835616438355
1.0,G,8310.82551369863
1.0,G,8591.369178082192
1.0,G,8636.256164383562
1.0,G,8705.830993150685
1.0,G,9035.750342465753
1.0,G,9486.86455479452
1.0,G,9913.290924657535
1.0,G,9700.077739726028
1.0,G,9870.648287671233
1.0,G,10106.304965753425
1.0,G,10427.24691780822
1.0,G,10669.636643835616
1.0,G,10750.433219178081
1.0,G,10290.34160958904
1.0,G,10777.365410958904
1.0,G,11125.23955479452
1.0,G,11369.873630136986
1.0,G,11372.117979452054
1.0,G,11529.222431506849
1.0,G,11587.57551369863
1.0,G,11547.177226027397
1.0,G,12148.662842465754
1.0,G,12002.780136986301
1.0,G,12175.595034246575
1.0,G,12518.980479452055
1.0,G,12285.568150684932
1.0,G,12976.827739726028
1.0,G,12920.719006849315
1.0,G,12956.628595890412
1.0,G,13638.910787671233
1.0,G,13517.715924657534
1.0,G,14076.558904109588
1.0,G,14024.938869863014
1.0,G,14583.781849315068
1.0,G,14709.465410958905
1.0,G,15299.729280821917
1.0,G,15454.589383561644
1.0,G,15640.870376712328
1.0,G,15941.613184931506
1.0,G,16105.450684931508
1.0,G,16978.50256849315
1.0,G,17162.539212328767
1.0,G,17597.942979452055
1.0,G,18417.130479452055
1.0,G,18630.343664383563
1.0,G,19103.901369863015
1.0,G,19698.653938356165
1.0,G,19963.487157534248
1.0,G,20594.149315068495
1.0,G,21262.965410958903
1.0,G,21552.48647260274
1.0,G,22111.329452054793
1.0,G,22943.983047945207
1.0,G,23579.13390410959
1.0,G,24400.565753424657
1.0,G,24815.770376712328
1.0,G,25601.2926369863
1.0,G,26099.538184931505
1.0,G,26694.29075342466
1.0,G,27477.56866438356
1.0,G,28242.89178082192
1.0,G,28159.850856164383
1.0,G,29299.98030821918
1.0,G,30067.5477739726
1.0,G,31384.98082191781
1.0,G,31719.388869863014
1.0,G,32329.851883561645
1.0,G,33162.505479452055
1.0,G,34004.13647260274
1.0,G,34773.948287671235
1.0,G,35294.63732876712
1.0,G,35853.48030821918
1.0,G,36659.201712328766
1.0,G,37310.06301369863
1.0,G,38129.25051369863
1.0,G,38939.46061643836
1.0,G,39608.27671232877
1.0,G,40104.2779109589
1.0,G,40970.59674657534
1.0,G,41221.963869863015
1.0,G,41870.58082191781
1.0,G,41998.50873287671
1.0,G,43499.97842465754
1.0,G,43315.941780821915
1.0,G,43838.875171232874
1.0,G,44323.65462328767
1.0,G,44875.76455479452
1.0,G,45313.41267123288
1.0,G,45854.30085616438
1.0,G,46350.30205479452
1.0,G,46554.537842465754
1.0,G,47099.9147260274
1.0,G,46671.244006849316
1.0,G,47248.04178082192
1.0,G,47885.43698630137
1.0,G,47277.21832191781
1.0,G,47759.75342465754
1.0,G,47450.03321917808
1.0,G,48121.09366438356
1.0,G,48284.93116438356
1.0,G,47990.92140410959
1.0,G,47485.94280821918
1.0,G,48989.65684931507
1.0,G,48127.826712328766
1.0,G,48035.80839041096
1.0,G,47378.21404109589
1.0,G,47878.703938356164
1.0,G,47447.78886986301
1.0,G,47252.530479452056
1.0,G,47095.42602739726
1.0,G,46186.46455479452
1.0,G,46657.7779109589
1.0,G,45643.33202054795
1.0,G,45887.96609589041
1.0,G,45351.56660958904
1.0,G,44909.42979452055
1.0,G,44516.668664383564
1.0,G,43919.67174657534
1.0,G,43324.91917808219
1.0,G,43028.66506849315
1.0,G,42525.930821917806
1.0,G,42052.37311643836
1.0,G,41302.76044520548
1.0,G,40918.97671232877
1.0,G,39989.81609589041
1.0,G,39933.7073630137
1.0,G,38997.81369863014
1.0,G,38515.27859589041
1.0,G,37864.41729452055
1.0,G,37390.859589041094
1.0,G,36708.57739726028
1.0,G,35747.99589041096
1.0,G,35182.419863013696
1.0,G,34776.1926369863
1.0,G,33923.33989726027
1.0,G,32973.9801369863
1.0,G,32740.567808219177
1.0,G,32087.462157534246
1.0,G,31515.15308219178
1.0,G,30514.173287671234
1.0,G,30283.005308219177
1.0,G,29573.790924657533
1.0,G,28633.408561643835
1.0,G,28117.208219178083
1.0,G,27522.455650684933
1.0,G,27087.051883561642
1.0,G,26404.76969178082
1.0,G,26312.751369863014
1.0,G,25473.364726027397
1.0,G,25076.114897260275
1.0,G,24687.842465753423
1.0,G,23944.962842465753
1.0,G,23509.559075342466
1.0,G,23226.771061643834
1.0,G,22735.258561643837
1.0,G,22111.329452054793
1.0,G,21974.424143835615
1.0,G,21583.9073630137
1.0,G,20935.290410958904
1.0,G,20284.42910958904
1.0,G,20304.628253424657
1.0,G,19593.169520547945
1.0,G,19231.82928082192
1.0,G,18881.710787671233
1.0,G,18621.36626712329
1.0,G,18506.904452054794
1.0,G,18093.94417808219
1.0,G,17689.96130136986
1.0,G,16868.529452054794
1.0,G,16507.18921232877
1.0,G,16201.957705479452
1.0,G,15961.812328767122
1.0,G,15616.182534246575
1.0,G,15349.104965753424
1.0,G,15183.023116438357
1.0,G,14689.266267123288
1.0,G,14339.147773972603
1.0,G,14238.15205479452
1.0,G,13739.906506849315
1.0,G,13804.9926369863
1.0,G,13291.036643835616
1.0,G,13219.217465753425
1.0,G,12734.438013698631
1.0,G,12447.161301369862
1.0,G,12343.921232876712
1.0,G,11825.47654109589
1.0,G,11744.679965753425
1.0,G,11327.230993150684
1.0,G,11349.67448630137
1.0,G,10732.478424657535
1.0,G,10754.921917808218
1.0,G,10564.152226027398
1.0,G,10184.857191780822
1.0,G,10223.011130136987
1.0,G,10005.309246575342
1.0,G,9630.502910958905
1.0,G,9435.244520547945
1.0,G,9309.560958904109
1.0,G,8984.130308219179
1.0,G,8788.87191780822
1.0,G,8575.658732876713
1.0,G,8353.468150684932
1.0,G,8304.092465753425
1.0,G,8187.386301369863
1.0,G,8095.367979452055
1.0,G,7745.24948630137
1.0,G,7606.099828767124
1.0,G,7466.9501712328765
1.0,G,7242.515239726027
1.0,G,7269.447431506849
1.0,G,6995.636815068493
1.0,G,6926.06198630137
1.0,G,7175.184760273973
1.0,G,6566.9660958904105
1.0,G,6333.553767123288
1.0,G,6187.671061643836
1.0,G,6255.00154109589
1.0,G,6041.788356164384
1.0,G,6086.675342465754
1.0,G,5830.819520547945
1.0,G,5790.421232876713
1.0,G,5615.36198630137
1.0,G,5570.475
1.0,G,5366.239212328767
1.0,G,5339.307020547945
1.0,G,5301.15308219178
1.0,G,5126.093835616439
1.0,G,4847.7945205479455
1.0,G,4906.147602739726
1.0,G,4690.690068493151
1.0,G,4735.57705479452
1.0,G,4560.517808219178
1.0,G,4434.834246575342
1.0,G,4322.616780821918
1.0,G,4336.0828767123285
1.0,G,4170.00102739726
1.0,G,4203.666267123288
1.0,G,4033.095719178082
1.0,G,4037.5844178082193
1.0,G,4015.1409246575345
1.0,G,3909.656506849315
1.0,G,3770.5068493150684
1.0,G,3705.420719178082
1.0,G,3640.334589041096
1.0,G,3543.8275684931505
1.0,G,3442.8318493150687
1.0,G,4214.88801369863
1.0,G,3465.2753424657535
1.0,G,3992.697431506849
1.0,G,3415.8996575342467
1.0,G,3231.8630136986303
1.0,G,3184.7316780821916
1.0,G,3047.8263698630135
1.0,G,3083.73595890411
1.0,G,2993.96198630137
1.0,G,3054.559417808219
1.0,G,3025.3828767123287
1.0,G,2841.3462328767123
1.0,G,2897.454965753425
1.0,G,2888.4775684931506
1.0,G,2706.6852739726028
1.0,G,2756.0609589041096
1.0,G,2749.327910958904
1.0,G,2592.2234589041095
1.0,G,2722.3957191780823
1.0,G,2581.001712328767
1.0,G,2511.426883561644
1.0,G,2540.603424657534
1.0,G,2412.6755136986303
1.0,G,2497.960787671233
1.0,G,2338.61198630137
1.0,G,2888.4775684931506
1.0,G,2412.6755136986303
1.0,G,2410.4311643835617
1.0,G,2453.073801369863
1.0,G,2414.9198630136984
1.0,G,2421.652910958904
1.0,G,2334.123287671233
1.0,G,2428.3859589041094
1.0,G,2459.8068493150686
1.0,G,2199.4623287671234
1.0,G,2262.304109589041
1.0,G,2161.308390410959
1.0,G,2282.5032534246575
1.0,G,2208.4397260273972
1.0,G,2251.082363013699
1.0,G,2233.1275684931506
1.0,G,2266.792808219178
1.0,G,2248.83801369863
1.0,G,2183.751883561644
1.0,G,2185.9962328767124
1.0,G,2114.1770547945207
1.0,G,2230.883219178082
1.0,G,2118.6657534246574
1.0,G,2136.6205479452055
1.0,G,2150.0866438356165
1.0,G,2143.353595890411
1.0,G,2215.172773972603
1.0,G,2051.335273972603
1.0,G,2161.308390410959
1.0,G,3236.351712328767
1.0,G,2295.9693493150685
1.0,G,2197.217979452055
1.0,G,2062.5570205479453
1.0,G,2215.172773972603
1.0,G,2100.7109589041097
1.0,G,2107.444006849315
1.0,G,2102.9553082191783
1.0,G,2114.1770547945207
1.0,G,2163.5527397260275
1.0,G,2100.7109589041097
1.0,G,2174.77448630137
1.0,G,2161.308390410959
1.0,G,2235.371917808219
1.0,G,2199.4623287671234
1.0,G,2102.9553082191783
1.0,G,2105.1996575342464
1.0,G,2381.254623287671
1.0,G,2421.652910958904
1.0,G,2298.213698630137
1.0,G,2392.4763698630136
1.0,G,2125.398801369863
1.0,G,2179.2631849315067
1.0,G,2491.2277397260273
1.0,G,2242.1049657534245
1.0,G,2320.657191780822
1.0,G,2396.9650684931507
1.0,G,2343.1006849315067
1.0,G,2343.1006849315067
1.0,G,2868.2784246575343
1.0,G,2367.78852739726
1.0,G,2381.254623287671
1.0,G,2390.232020547945
1.0,G,2381.254623287671
1.0,G,5146.292979452055
1.0,G,2538.3590753424655
1.0,G,2623.6443493150687
1.0,G,2464.2955479452053
1.0,G,2450.8294520547947
1.0,G,2421.652910958904
1.0,G,2524.892979452055
1.0,G,2540.603424657534
1.0,G,2453.073801369863
1.0,G,2529.3816780821917
1.0,G,2563.0469178082194
1.0,G,2679.753082191781
1.0,G,2616.911301369863
1.0,G,2677.508732876712
1.0,G,2684.241780821918
1.0,G,2688.7304794520546
1.0,G,2684.241780821918
1.0,G,2695.4635273972603
1.0,G,2839.1018835616437
1.0,G,2940.097602739726
1.0,G,2926.631506849315
1.0,G,2951.3193493150684
1.0,G,2877.255821917808
1.0,G,2980.495890410959
1.0,G,3038.8489726027397
1.0,G,3106.1794520547946
1.0,G,2978.2515410958904
1.0,G,3225.1299657534246
1.0,G,3184.7316780821916
1.0,G,3285.727397260274
1.0,G,3191.4647260273973
1.0,G,3323.8813356164383
1.0,G,3339.591780821918
1.0,G,3375.5013698630137
1.0,G,3579.7371575342468
1.0,G,3595.447602739726
1.0,G,3555.0493150684933
1.0,G,3703.176369863014
1.0,G,3833.3486301369862
1.0,G,3790.705993150685
1.0,G,4360.770719178082
1.0,G,4154.290582191781
1.0,G,4080.2270547945204
1.0,G,4253.041952054795
1.0,G,4293.440239726027
1.0,G,4371.992465753425
1.0,G,4499.920376712329
1.0,G,4425.856849315069
1.0,G,4755.776198630137
1.0,G,4668.246575342466
1.0,G,4944.301541095891
1.0,G,4919.613698630137
1.0,G,5009.3876712328765
1.0,G,5081.206849315068
1.0,G,5469.479280821918
1.0,G,5397.660102739726
1.0,G,5588.429794520548
1.0,G,5792.665582191781
1.0,G,6093.408390410959
1.0,G,6142.784075342466
1.0,G,6129.317979452055
1.0,G,6367.2190068493155
1.0,G,6609.608732876713
1.0,G,6957.482876712329
1.0,G,6896.885445205479
1.0,G,6932.795034246576
1.0,G,7139.275171232876
1.0,G,7128.053424657534
1.0,G,7599.366780821918
1.0,G,7787.892123287671
1.0,G,8129.033219178083
1.0,G,8407.332534246576
1.0,G,8203.096746575342
1.0,G,8696.85359589041
1.0,G,8786.627568493152
1.0,G,8932.510273972603
1.0,G,9320.782705479452
1.0,G,9551.950684931508
1.0,G,9713.543835616438
1.0,G,10420.513869863014
1.0,G,10252.187671232878
1.0,G,10433.979965753424
1.0,G,10445.201712328768
1.0,G,10530.48698630137
1.0,G,10952.424657534246
1.0,G,10862.650684931506
1.0,G,11033.221232876713
1.0,G,11311.520547945205
1.0,G,11210.524828767124
1.0,G,11107.284760273973
1.0,G,10945.691609589041
1.0,G,11035.46558219178
1.0,G,10956.913356164383
1.0,G,10514.776541095891
1.0,G,10499.066095890412
1.0,G,10261.16506849315
1.0,G,9940.223116438356
1.0,G,9812.295205479451
1.0,G,9334.248801369862
1.0,G,8952.709417808219
1.0,G,8515.061301369862
1.0,G,8355.7125
1.0,G,7877.666095890411
1.0,G,7864.2
1.0,G,7341.266609589041
1.0,G,6876.686301369863
1.0,G,6308.865924657534
1.0,G,6102.385787671233
1.0,G,5720.8464041095895
1.0,G,5433.569691780822
1.0,G,4951.034589041096
1.0,G,4921.858047945206
1.0,G,4674.9796232876715
1.0,G,4356.282020547946
1.0,G,4262.019349315068
1.0,G,4053.2948630136984
1.0,G,4044.3174657534246
1.0,G,3698.6876712328767
1.0,G,3440.5875
1.0,G,3373.257020547945
1.0,G,3368.7683219178084
1.0,G,3144.333390410959
1.0,G,2958.052397260274
1.0,G,3056.803767123288
1.0,G,2897.454965753425
1.0,G,2747.0835616438358
1.0,G,2805.4366438356165
1.0,G,2697.707876712329
1.0,G,2724.6400684931505
1.0,G,2515.9155821917807
1.0,G,2468.7842465753424
1.0,G,2399.2094178082193
1.0,G,2331.8789383561643
1.0,G,2201.706678082192
1.0,G,2197.217979452055
1.0,G,2374.521575342466
1.0,G,2078.267465753425
1.0,G,2076.0231164383563
1.0,G,2096.2222602739726
1.0,G,1921.16301369863
1.0,G,2006.448287671233
1.0,G,2150.0866438356165
1.0,G,1939.1178082191782
1.0,G,1813.4342465753425
1.0,G,1746.1037671232878
1.0,G,1822.4116438356164
1.0,G,1694.4837328767123
1.0,G,1876.2760273972603
1.0,G,1782.0133561643836
1.0,G,1750.5924657534247
1.0,G,1770.7916095890412
1.0,G,1703.4611301369864
1.0,G,1710.1941780821917
1.0,G,1663.0628424657534
1.0,G,1770.7916095890412
1.0,G,1790.9907534246574
1.0,G,1660.8184931506848
1.0,G,1689.9950342465754
1.0,G,1681.0176369863013
1.0,G,1562.0671232876712
1.0,G,1678.7732876712328
1.0,G,1575.5332191780822
1.0,G,1636.1306506849314
1.0,G,1660.8184931506848
1.0,G,1600.2210616438356
1.0,G,1795.4794520547946
1.0,G,1620.420205479452
1.0,G,1604.7097602739725
1.0,G,1979.516095890411
1.0,G,1555.3340753424657
1.0,G,1557.5784246575342
1.0,G,1564.3114726027397
1.0,G,1550.8453767123287
1.0,G,1575.5332191780822
1.0,G,1564.3114726027397
1.0,G,1779.769006849315
1.0,G,1645.1080479452055
1.0,G,1501.469691780822
1.0,G,1633.886301369863
1.0,G,1705.7054794520548
1.0,G,1575.5332191780822
1.0,G,1539.6236301369863
1.0,G,1530.6462328767122
1.0,G,1485.7592465753426
1.0,G,1559.8227739726028
1.0,G,1528.401883561644
1.0,G,2145.5979452054794
1.0,G,1571.0445205479452
1.0,G,1696.728082191781
1.0,G,1548.6010273972602
1.0,G,1537.3792808219177
1.0,G,1510.447089041096
1.0,G,1530.6462328767122
1.0,G,1544.1123287671232
1.0,G,1474.5375
1.0,G,1481.2705479452054
1.0,G,1447.6053082191781
1.0,G,1550.8453767123287
1.0,G,1465.560102739726
1.0,G,1629.397602739726
1.0,G,1479.026198630137
1.0,G,1553.0897260273973
1.0,G,1593.48801369863
1.0,G,1508.2027397260274
1.0,G,1425.161815068493
1.0,G,1461.0714041095891
1.0,G,1669.795890410959
1.0,G,1479.026198630137
1.0,G,1476.7818493150685
1.0,G,1528.401883561644
1.0,G,1481.2705479452054
1.0,G,1407.2070205479451
1.0,G,1544.1123287671232
1.0,G,1847.0994863013698
1.0,G,1467.8044520547944
1.0,G,1481.2705479452054
1.0,G,1514.935787671233
1.0,G,1681.0176369863013
1.0,G,1483.514897260274
1.0,G,1512.6914383561643
1.0,G,1443.116609589041
1.0,G,1472.2931506849316
1.0,G,1474.5375
1.0,G,1452.094006849315
1.0,G,1577.7775684931507
1.0,G,1454.3383561643836
1.0,G,1514.935787671233
1.0,G,1456.582705479452
1.0,G,1528.401883561644
1.0,G,1651.841095890411
1.0,G,1597.9767123287672
1.0,G,1761.814212328767
1.0,G,1512.6914383561643
1.0,G,1461.0714041095891
1.0,G,1476.7818493150685
1.0,G,1526.1575342465753
1.0,G,1463.3157534246575
1.0,G,1467.8044520547944
1.0,G,1548.6010273972602
1.0,G,1456.582705479452
1.0,G,1404.9626712328768
1.0,G,1472.2931506849316
1.0,G,1465.560102739726
1.0,G,1676.5289383561644
1.0,G,1479.026198630137
1.0,G,1483.514897260274
1.0,G,1481.2705479452054
1.0,G,1528.401883561644
1.0,G,1492.492294520548
1.0,G,1488.003595890411
1.0,G,7754.226883561644
1.0,G,1750.5924657534247
1.0,G,1456.582705479452
1.0,G,1577.7775684931507
1.0,G,1532.8905821917808
1.0,G,1564.3114726027397
1.0,G,1449.8496575342465
1.0,G,1517.1801369863015
1.0,G,1564.3114726027397
1.0,G,1470.048801369863
1.0,G,1384.7635273972603
1.0,G,1398.2296232876713
1.0,G,1505.9583904109588
1.0,G,1490.2479452054795
1.0,G,1517.1801369863015
1.0,G,1429.6505136986302
1.0,G,1474.5375
1.0,G,1523.9131849315067
1.0,G,1476.7818493150685
1.0,G,1636.1306506849314
1.0,G,1532.8905821917808
1.0,G,1470.048801369863
1.0,G,1550.8453767123287
1.0,G,1539.6236301369863
1.0,G,1575.5332191780822
1.0,G,1479.026198630137
1.0,G,1476.7818493150685
1.0,G,1422.9174657534247
1.0,G,1503.7140410958905
1.0,G,1452.094006849315
1.0,G,1555.3340753424657
1.0,G,1454.3383561643836
1.0,G,1532.8905821917808
1.0,G,1434.1392123287671
1.0,G,1463.3157534246575
1.0,G,1472.2931506849316
1.0,G,1465.560102739726
1.0,G,1440.8722602739726
1.0,G,1490.2479452054795
1.0,G,1918.9186643835617
1.0,G,1562.0671232876712
1.0,G,1580.021917808219
1.0,G,1490.2479452054795
1.0,G,1465.560102739726
1.0,G,1849.3438356164384
1.0,G,1503.7140410958905
1.0,G,1467.8044520547944
1.0,G,1510.447089041096
1.0,G,1523.9131849315067
1.0,G,1454.3383561643836
1.0,G,1505.9583904109588
1.0,G,1481.2705479452054
1.0,G,1465.560102739726
1.0,G,1467.8044520547944
1.0,G,1508.2027397260274
1.0,G,1476.7818493150685
1.0,G,1557.5784246575342
1.0,G,1467.8044520547944
1.0,G,1521.6688356164384
1.0,G,1494.7366438356164
1.0,G,1454.3383561643836
1.0,G,1479.026198630137
1.0,G,1530.6462328767122
1.0,G,1523.9131849315067
1.0,G,1465.560102739726
1.0,G,1555.3340753424657
1.0,G,1580.021917808219
1.0,G,1496.980993150685
1.0,G,1490.2479452054795
1.0,G,1503.7140410958905
1.0,G,1485.7592465753426
1.0,G,1550.8453767123287
1.0,G,1483.514897260274
1.0,G,1454.3383561643836
1.0,G,1474.5375
1.0,G,1505.9583904109588
1.0,G,1458.8270547945206
1.0,G,1553.0897260273973
1.0,G,1481.2705479452054
1.0,G,1474.5375
1.0,G,1530.6462328767122
1.0,G,1465.560102739726
1.0,G,1443.116609589041
1.0,G,1456.582705479452
1.0,G,1474.5375
1.0,G,1501.469691780822
1.0,G,1476.7818493150685
1.0,G,1479.026198630137
1.0,G,1503.7140410958905
1.0,G,1490.2479452054795
1.0,G,1418.4287671232876
1.0,G,1413.9400684931506
1.0,G,1382.5191780821917
1.0,G,1492.492294520548
1.0,G,2720.1513698630138
1.0,G,1571.0445205479452
1.0,G,1490.2479452054795
1.0,G,1481.2705479452054
1.0,G,1562.0671232876712
1.0,G,1458.8270547945206
1.0,G,1476.7818493150685
1.0,G,1434.1392123287671
1.0,G,1553.0897260273973
1.0,G,1573.2888698630136
1.0,G,1535.1349315068494
1.0,G,1517.1801369863015
1.0,G,1425.161815068493
1.0,G,1501.469691780822
1.0,G,1458.8270547945206
1.0,G,1512.6914383561643
1.0,G,1416.1844178082192
1.0,G,1461.0714041095891
1.0,G,1479.026198630137
1.0,G,1555.3340753424657
1.0,G,1463.3157534246575
1.0,G,1467.8044520547944
1.0,G,1499.2253424657533
1.0,G,1474.5375
1.0,G,1490.2479452054795
1.0,G,1458.8270547945206
1.0,G,1485.7592465753426
1.0,G,1458.8270547945206
1.0,G,1613.6871575342466
1.0,G,1422.9174657534247
1.0,G,1490.2479452054795
1.0,G,1622.6645547945207
1.0,G,1530.6462328767122
1.0,G,1452.094006849315
1.0,G,1546.3566780821918
1.0,G,1719.1715753424658
1.0,G,1494.7366438356164
1.0,G,1665.307191780822
1.0,G,1521.6688356164384
1.0,G,1696.728082191781
1.0,G,1488.003595890411
1.0,G,1449.8496575342465
1.0,G,1508.2027397260274
1.0,G,1620.420205479452
1.0,G,1508.2027397260274
1.0,G,1586.7549657534246
1.0,G,1501.469691780822
1.0,G,1537.3792808219177
1.0,G,1831.3890410958904
1.0,G,1526.1575342465753
1.0,G,1526.1575342465753
1.0,G,1499.2253424657533
1.0,G,1591.2436643835617
1.0,G,1537.3792808219177
1.0,G,1577.7775684931507
1.0,G,1496.980993150685
1.0,G,1483.514897260274
1.0,G,1586.7549657534246
1.0,G,1577.7775684931507
1.0,G,1526.1575342465753
1.0,G,1526.1575342465753
1.0,G,1633.886301369863
1.0,G,1470.048801369863
1.0,G,1548.6010273972602
1.0,G,1512.6914383561643
1.0,G,1532.8905821917808
1.0,G,1470.048801369863
1.0,G,1409.4513698630137
1.0,G,1528.401883561644
1.0,G,1512.6914383561643
1.0,G,1584.5106164383562
1.0,G,1463.3157534246575
1.0,G,1429.6505136986302
1.0,G,1499.2253424657533
1.0,G,1571.0445205479452
1.0,G,1496.980993150685
1.0,G,1573.2888698630136
1.0,G,1461.0714041095891
1.0,G,1467.8044520547944
1.0,G,1479.026198630137
1.0,G,1465.560102739726
1.0,G,1508.2027397260274
1.0,G,1532.8905821917808
1.0,G,1443.116609589041
1.0,G,1566.5558219178083
1.0,G,1517.1801369863015
1.0,G,1496.980993150685
1.0,G,1463.3157534246575
1.0,G,1609.1984589041097
1.0,G,1467.8044520547944
1.0,G,1624.908904109589
1.0,G,1481.2705479452054
1.0,G,1624.908904109589
1.0,G,1501.469691780822
1.0,G,1496.980993150685
1.0,G,1505.9583904109588
1.0,G,1517.1801369863015
1.0,G,1472.2931506849316
1.0,G,1523.9131849315067
1.0,G,1481.2705479452054
1.0,G,1510.447089041096
1.0,G,1548.6010273972602
1.0,G,1557.5784246575342
1.0,G,1488.003595890411
1.0,G,1609.1984589041097
1.0,G,1474.5375
1.0,G,1449.8496575342465
1.0,G,1517.1801369863015
1.0,G,1535.1349315068494
1.0,G,1593.48801369863
1.0,G,1631.6419520547945
1.0,G,1454.3383561643836
1.0,G,1539.6236301369863
1.0,G,1481.2705479452054
1.0,G,1402.7183219178082
1.0,G,1526.1575342465753
1.0,G,1461.0714041095891
1.0,G,1568.8001712328767
1.0,G,1519.4244863013698
1.0,G,1510.447089041096
1.0,G,1521.6688356164384
1.0,G,1548.6010273972602
1.0,G,1537.3792808219177
1.0,G,1656.329794520548
1.0,G,1467.8044520547944
1.0,G,1548.6010273972602
1.0,G,1660.8184931506848
1.0,G,1638.375
1.0,G,1519.4244863013698
1.0,G,1566.5558219178083
1.0,G,1521.6688356164384
1.0,G,1555.3340753424657
1.0,G,1458.8270547945206
1.0,G,1618.1758561643835
1.0,G,1496.980993150685
1.0,G,1553.0897260273973
1.0,G,1494.7366438356164
1.0,G,1420.6731164383561
1.0,G,1586.7549657534246
1.0,G,1710.1941780821917
1.0,G,1476.7818493150685
1.0,G,1512.6914383561643
1.0,G,1505.9583904109588
1.0,G,1476.7818493150685
1.0,G,1508.2027397260274
1.0,G,1528.401883561644
1.0,G,1510.447089041096
1.0,G,1443.116609589041
1.0,G,1452.094006849315
1.0,G,1483.514897260274
1.0,G,1422.9174657534247
1.0,G,1512.6914383561643
1.0,G,1429.6505136986302
1.0,G,1566.5558219178083
1.0,G,1505.9583904109588
1.0,G,1454.3383561643836
1.0,G,1492.492294520548
1.0,G,1609.1984589041097
1.0,G,1461.0714041095891
1.0,G,1479.026198630137
1.0,G,1413.9400684931506
1.0,G,1411.6957191780823
1.0,G,1434.1392123287671
1.0,G,1512.6914383561643
1.0,G,1532.8905821917808
1.0,G,1447.6053082191781
1.0,G,1485.7592465753426
1.0,G,1496.980993150685
1.0,G,1436.3835616438357
1.0,G,1494.7366438356164
1.0,G,1514.935787671233
1.0,G,1571.0445205479452
1.0,G,1546.3566780821918
1.0,G,1514.935787671233
1.0,G,1532.8905821917808
1.0,G,1413.9400684931506
1.0,G,1532.8905821917808
1.0,G,1539.6236301369863
1.0,G,1546.3566780821918
1.0,G,1461.0714041095891
1.0,G,1712.4385273972603
1.0,G,1530.6462328767122
1.0,G,1564.3114726027397
1.0,G,1488.003595890411
1.0,G,1467.8044520547944
1.0,G,1418.4287671232876
1.0,G,1463.3157534246575
1.0,G,1510.447089041096
1.0,G,1492.492294520548
1.0,G,1728.1489726027398
1.0,G,1494.7366438356164
1.0,G,1512.6914383561643
1.0,G,1523.9131849315067
1.0,G,1496.980993150685
1.0,G,1523.9131849315067
1.0,G,1820.167294520548
1.0,G,1465.560102739726
1.0,G,1521.6688356164384
1.0,G,1521.6688356164384
1.0,G,1481.2705479452054
1.0,G,1488.003595890411
1.0,G,1400.4739726027397
1.0,G,2866.0340753424657
1.0,G,1512.6914383561643
1.0,G,1707.9498287671233
1.0,G,1548.6010273972602
1.0,G,1721.4159246575343
1.0,G,1456.582705479452
1.0,G,1835.8777397260274
1.0,G,1407.2070205479451
1.0,G,1519.4244863013698
1.0,G,1606.954109589041
1.0,G,1510.447089041096
1.0,G,3723.37551369863
1.0,G,1582.2662671232877
1.0,G,1510.447089041096
1.0,G,1456.582705479452
1.0,G,1476.7818493150685
1.0,G,1541.867979452055
1.0,G,1624.908904109589
1.0,G,1555.3340753424657
1.0,G,1490.2479452054795
1.0,G,1553.0897260273973
1.0,G,1449.8496575342465
1.0,G,1427.4061643835616
1.0,G,1557.5784246575342
1.0,G,1514.935787671233
1.0,G,1559.8227739726028
1.0,G,1463.3157534246575
1.0,G,1705.7054794520548
1.0,G,1445.3609589041096
1.0,G,1440.8722602739726
1.0,G,1553.0897260273973
1.0,G,1503.7140410958905
1.0,G,1573.2888698630136
1.0,G,1411.6957191780823
1.0,G,1544.1123287671232
1.0,G,1550.8453767123287
1.0,G,1503.7140410958905
1.0,G,1398.2296232876713
1.0,G,1434.1392123287671
1.0,G,1496.980993150685
1.0,G,1537.3792808219177
1.0,G,1595.7323630136987
1.0,G,1539.6236301369863
1.0,G,1501.469691780822
1.0,G,1532.8905821917808
1.0,G,1501.469691780822
1.0,G,1461.0714041095891
1.0,G,1539.6236301369863
1.0,G,1505.9583904109588
1.0,G,1474.5375
1.0,G,1514.935787671233
1.0,G,1537.3792808219177
1.0,G,1483.514897260274
1.0,G,1683.26198630137
1.0,G,1447.6053082191781
1.0,G,1474.5375
1.0,G,1483.514897260274
